10:42:57.191 [main] INFO  com.southintel.zaokin.App - Starting App on LAPTOP-CFDIA80N with PID 2184 (D:\work\zjh_workspace\gateway\southintel-zaokin-app\target\classes started by lyf in D:\work\zjh_workspace\gateway)
14:20:41.620 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:20:59.013 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":0,"errmsg":"JsonObject","data":{"details":"java.lang.UnsupportedOperationException: JsonObject","path":"/user/register","date":"2019-05-16T06:20:58.958+0000"}}
14:21:05.700 [http-nio-7007-exec-5] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:21:07.861 [http-nio-7007-exec-5] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:21:29.264 [http-nio-7007-exec-5] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":0,"errmsg":"JsonObject","data":{"details":"java.lang.UnsupportedOperationException: JsonObject","path":"/user/register","date":"2019-05-16T06:21:29.261+0000"}}
14:22:32.118 [http-nio-7007-exec-7] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:22:32.948 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:22:43.635 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":0,"errmsg":"JsonObject","data":{"details":"java.lang.UnsupportedOperationException: JsonObject","path":"/user/register","date":"2019-05-16T06:22:43.632+0000"}}
14:22:45.989 [http-nio-7007-exec-8] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:22:47.235 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:23:06.414 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":0,"errmsg":"JsonObject","data":{"details":"java.lang.UnsupportedOperationException: JsonObject","path":"/user/register","date":"2019-05-16T06:23:06.412+0000"}}
14:29:55.844 [http-nio-7007-exec-10] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:29:59.075 [http-nio-7007-exec-10] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:30:44.883 [http-nio-7007-exec-1] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:30:46.604 [http-nio-7007-exec-1] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:35:49.537 [http-nio-7007-exec-3] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:35:49.538 [http-nio-7007-exec-3] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:36:33.976 [http-nio-7007-exec-4] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:36:33.977 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:38:47.437 [http-nio-7007-exec-6] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:38:47.438 [http-nio-7007-exec-6] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:40:27.908 [http-nio-7007-exec-8] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:40:27.909 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:42:18.280 [http-nio-7007-exec-10] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:42:18.281 [http-nio-7007-exec-10] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:42:19.813 [http-nio-7007-exec-10] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":30,"errmsg":"hx账号注册失败!","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: hx账号注册失败!","path":"/user/register","date":"2019-05-16T06:42:19.809+0000"}}
14:53:53.954 [http-nio-7007-exec-2] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:53:53.955 [http-nio-7007-exec-2] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:54:14.570 [http-nio-7007-exec-2] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":30,"errmsg":"hx账号注册失败!","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: hx账号注册失败!","path":"/user/register","date":"2019-05-16T06:54:14.542+0000"}}
14:54:18.260 [http-nio-7007-exec-3] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:54:18.260 [http-nio-7007-exec-3] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:55:28.344 [http-nio-7007-exec-4] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:55:28.345 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:55:51.447 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":0,"errmsg":"nested exception is org.apache.ibatis.executor.ExecutorException: A query was run and no Result Maps were found for the Mapped Statement 'com.southintel.zaokin.base.mapper.UserMapper.queryHXUserByAccount'.  It's likely that neither a Result Type nor a Result Map was specified.","data":{"details":"org.mybatis.spring.MyBatisSystemException: nested exception is org.apache.ibatis.executor.ExecutorException: A query was run and no Result Maps were found for the Mapped Statement 'com.southintel.zaokin.base.mapper.UserMapper.queryHXUserByAccount'.  It's likely that neither a Result Type nor a Result Map was specified.","path":"/user/register","date":"2019-05-16T06:55:51.416+0000"}}
14:56:56.625 [http-nio-7007-exec-6] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:56:56.626 [http-nio-7007-exec-6] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
14:57:22.718 [http-nio-7007-exec-6] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":0,"errmsg":"\r\n### Error updating database.  Cause: java.sql.SQLException: Field 'id' doesn't have a default value\r\n### The error may involve com.southintel.zaokin.base.mapper.UserMapper.insertHximUser-Inline\r\n### The error occurred while setting parameters\r\n### SQL: insert into tb_hxim_user(user_name,account,password,nickname)values(?,?,?,?)\r\n### Cause: java.sql.SQLException: Field 'id' doesn't have a default value\n; Field 'id' doesn't have a default value; nested exception is java.sql.SQLException: Field 'id' doesn't have a default value","data":{"details":"org.springframework.dao.DataIntegrityViolationException: \r\n### Error updating database.  Cause: java.sql.SQLException: Field 'id' doesn't have a default value\r\n### The error may involve com.southintel.zaokin.base.mapper.UserMapper.insertHximUser-Inline\r\n### The error occurred while setting parameters\r\n### SQL: insert into tb_hxim_user(user_name,account,password,nickname)values(?,?,?,?)\r\n### Cause: java.sql.SQLException: Field 'id' doesn't have a default value\n; Field 'id' doesn't have a default value; nested exception is java.sql.SQLException: Field 'id' doesn't have a default value","path":"/user/register","date":"2019-05-16T06:57:22.675+0000"}}
